DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
76,2006-03-17,Friday -  March 17 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,76,Day 76,76,Day 76,76,Day 76,17,Day 17,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
77,2006-03-18,Saturday -  March 18 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,77,Day 77,77,Day 77,77,Day 77,18,Day 18,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
78,2006-03-19,Sunday -  March 19 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,78,Day 78,78,Day 78,78,Day 78,19,Day 19,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
79,2006-03-20,Monday -  March 20 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,79,Day 79,79,Day 79,79,Day 79,20,Day 20,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
80,2006-03-21,Tuesday -  March 21 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,80,Day 80,80,Day 80,80,Day 80,21,Day 21,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
81,2006-03-22,Wednesday -  March 22 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,81,Day 81,81,Day 81,81,Day 81,22,Day 22,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
82,2006-03-23,Thursday -  March 23 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,82,Day 82,82,Day 82,82,Day 82,23,Day 23,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
83,2006-03-24,Friday -  March 24 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,83,Day 83,83,Day 83,83,Day 83,24,Day 24,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
84,2006-03-25,Saturday -  March 25 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,84,Day 84,84,Day 84,84,Day 84,25,Day 25,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
85,2006-03-26,Sunday -  March 26 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,85,Day 85,85,Day 85,85,Day 85,26,Day 26,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
86,2006-03-27,Monday -  March 27 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,86,Day 86,86,Day 86,86,Day 86,27,Day 27,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
87,2006-03-28,Tuesday -  March 28 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,87,Day 87,87,Day 87,87,Day 87,28,Day 28,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
88,2006-03-29,Wednesday -  March 29 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,88,Day 88,88,Day 88,88,Day 88,29,Day 29,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
89,2006-03-30,Thursday -  March 30 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,89,Day 89,89,Day 89,89,Day 89,30,Day 30,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
90,2006-03-31,Friday -  March 31 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,01-01-2006 00:00,Quarter 1 -  2006,03-01-2006 00:00,Mar-06,90,Day 90,90,Day 90,90,Day 90,31,Day 31,3,Month 3,3,Month 3,3,Month 3,1,Quarter 1,1,Quarter 1,1,Semester 1
91,2006-04-01,Saturday -  April 01 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,91,Day 91,91,Day 91,1,Day 1,1,Day 1,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
92,2006-04-02,Sunday -  April 02 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,92,Day 92,92,Day 92,2,Day 2,2,Day 2,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
93,2006-04-03,Monday -  April 03 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,93,Day 93,93,Day 93,3,Day 3,3,Day 3,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
94,2006-04-04,Tuesday -  April 04 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,94,Day 94,94,Day 94,4,Day 4,4,Day 4,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
95,2006-04-05,Wednesday -  April 05 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,95,Day 95,95,Day 95,5,Day 5,5,Day 5,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
96,2006-04-06,Thursday -  April 06 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,96,Day 96,96,Day 96,6,Day 6,6,Day 6,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
97,2006-04-07,Friday -  April 07 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,97,Day 97,97,Day 97,7,Day 7,7,Day 7,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
98,2006-04-08,Saturday -  April 08 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,98,Day 98,98,Day 98,8,Day 8,8,Day 8,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
99,2006-04-09,Sunday -  April 09 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,99,Day 99,99,Day 99,9,Day 9,9,Day 9,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
100,2006-04-10,Monday -  April 10 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,100,Day 100,100,Day 100,10,Day 10,10,Day 10,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
101,2006-04-11,Tuesday -  April 11 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,101,Day 101,101,Day 101,11,Day 11,11,Day 11,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
102,2006-04-12,Wednesday -  April 12 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,102,Day 102,102,Day 102,12,Day 12,12,Day 12,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
103,2006-04-13,Thursday -  April 13 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,103,Day 103,103,Day 103,13,Day 13,13,Day 13,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
104,2006-04-14,Friday -  April 14 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,104,Day 104,104,Day 104,14,Day 14,14,Day 14,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
105,2006-04-15,Saturday -  April 15 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,105,Day 105,105,Day 105,15,Day 15,15,Day 15,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
106,2006-04-16,Sunday -  April 16 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,106,Day 106,106,Day 106,16,Day 16,16,Day 16,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
107,2006-04-17,Monday -  April 17 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,107,Day 107,107,Day 107,17,Day 17,17,Day 17,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
108,2006-04-18,Tuesday -  April 18 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,108,Day 108,108,Day 108,18,Day 18,18,Day 18,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
109,2006-04-19,Wednesday -  April 19 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,109,Day 109,109,Day 109,19,Day 19,19,Day 19,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
110,2006-04-20,Thursday -  April 20 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,110,Day 110,110,Day 110,20,Day 20,20,Day 20,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
111,2006-04-21,Friday -  April 21 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,111,Day 111,111,Day 111,21,Day 21,21,Day 21,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
112,2006-04-22,Saturday -  April 22 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,112,Day 112,112,Day 112,22,Day 22,22,Day 22,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
113,2006-04-23,Sunday -  April 23 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,113,Day 113,113,Day 113,23,Day 23,23,Day 23,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
114,2006-04-24,Monday -  April 24 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,114,Day 114,114,Day 114,24,Day 24,24,Day 24,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
115,2006-04-25,Tuesday -  April 25 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,115,Day 115,115,Day 115,25,Day 25,25,Day 25,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
116,2006-04-26,Wednesday -  April 26 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,116,Day 116,116,Day 116,26,Day 26,26,Day 26,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
117,2006-04-27,Thursday -  April 27 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,117,Day 117,117,Day 117,27,Day 27,27,Day 27,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
118,2006-04-28,Friday -  April 28 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,118,Day 118,118,Day 118,28,Day 28,28,Day 28,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
119,2006-04-29,Saturday -  April 29 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,119,Day 119,119,Day 119,29,Day 29,29,Day 29,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
120,2006-04-30,Sunday -  April 30 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,04-01-2006 00:00,Apr-06,120,Day 120,120,Day 120,30,Day 30,30,Day 30,4,Month 4,4,Month 4,1,Month 1,2,Quarter 2,2,Quarter 2,1,Semester 1
121,2006-05-01,Monday -  May 01 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,121,Day 121,121,Day 121,31,Day 31,1,Day 1,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
122,2006-05-02,Tuesday -  May 02 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,122,Day 122,122,Day 122,32,Day 32,2,Day 2,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
123,2006-05-03,Wednesday -  May 03 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,123,Day 123,123,Day 123,33,Day 33,3,Day 3,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
124,2006-05-04,Thursday -  May 04 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,124,Day 124,124,Day 124,34,Day 34,4,Day 4,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
125,2006-05-05,Friday -  May 05 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,125,Day 125,125,Day 125,35,Day 35,5,Day 5,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
126,2006-05-06,Saturday -  May 06 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,126,Day 126,126,Day 126,36,Day 36,6,Day 6,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
127,2006-05-07,Sunday -  May 07 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,127,Day 127,127,Day 127,37,Day 37,7,Day 7,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
128,2006-05-08,Monday -  May 08 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,128,Day 128,128,Day 128,38,Day 38,8,Day 8,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
129,2006-05-09,Tuesday -  May 09 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,129,Day 129,129,Day 129,39,Day 39,9,Day 9,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
130,2006-05-10,Wednesday -  May 10 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,130,Day 130,130,Day 130,40,Day 40,10,Day 10,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
131,2006-05-11,Thursday -  May 11 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,131,Day 131,131,Day 131,41,Day 41,11,Day 11,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
132,2006-05-12,Friday -  May 12 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,132,Day 132,132,Day 132,42,Day 42,12,Day 12,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
133,2006-05-13,Saturday -  May 13 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,133,Day 133,133,Day 133,43,Day 43,13,Day 13,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
134,2006-05-14,Sunday -  May 14 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,134,Day 134,134,Day 134,44,Day 44,14,Day 14,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
135,2006-05-15,Monday -  May 15 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,135,Day 135,135,Day 135,45,Day 45,15,Day 15,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
136,2006-05-16,Tuesday -  May 16 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,136,Day 136,136,Day 136,46,Day 46,16,Day 16,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
137,2006-05-17,Wednesday -  May 17 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,137,Day 137,137,Day 137,47,Day 47,17,Day 17,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
138,2006-05-18,Thursday -  May 18 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,138,Day 138,138,Day 138,48,Day 48,18,Day 18,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
139,2006-05-19,Friday -  May 19 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,139,Day 139,139,Day 139,49,Day 49,19,Day 19,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
140,2006-05-20,Saturday -  May 20 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,140,Day 140,140,Day 140,50,Day 50,20,Day 20,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
141,2006-05-21,Sunday -  May 21 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,141,Day 141,141,Day 141,51,Day 51,21,Day 21,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
142,2006-05-22,Monday -  May 22 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,142,Day 142,142,Day 142,52,Day 52,22,Day 22,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
143,2006-05-23,Tuesday -  May 23 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,143,Day 143,143,Day 143,53,Day 53,23,Day 23,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
144,2006-05-24,Wednesday -  May 24 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,144,Day 144,144,Day 144,54,Day 54,24,Day 24,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
145,2006-05-25,Thursday -  May 25 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,145,Day 145,145,Day 145,55,Day 55,25,Day 25,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
293,2006-05-26,Friday -  October 20 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,293,Day 293,112,Day 112,20,Day 20,20,Day 20,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
294,2006-05-27,Saturday -  October 21 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,294,Day 294,113,Day 113,21,Day 21,21,Day 21,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
295,2006-05-28,Sunday -  October 22 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,295,Day 295,114,Day 114,22,Day 22,22,Day 22,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
296,2006-05-29,Monday -  October 23 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,296,Day 296,115,Day 115,23,Day 23,23,Day 23,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
297,2006-05-30,Tuesday -  October 24 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,297,Day 297,116,Day 116,24,Day 24,24,Day 24,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
298,2006-05-31,Wednesday -  October 25 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,298,Day 298,117,Day 117,25,Day 25,25,Day 25,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
299,2006-06-01,Thursday -  October 26 2006,01-01-2006 00:00,Calendar 2006,07-01-2006 00:00,Semester 2 -  2006,10-01-2006 00:00,Quarter 4 -  2006,10-01-2006 00:00,Oct-06,299,Day 299,118,Day 118,26,Day 26,26,Day 26,10,Month 10,4,Month 4,1,Month 1,4,Quarter 4,2,Quarter 2,2,Semester 2
